70496	7122	pt	Sinopses Jurídicas	Da organização do Estado, dos Poderes e histórico das Constituições	-	-	-	-	-	-	urn:uuid:8e761200-820c-4ccd-b47f-78cb1ab0cbc5	-	-	2013-12-11
84628	8503	pt	Sinopses Jurídicas	Teoria Geral da Constituição e Direitos Fundamentais - Vol. 17	-	-	-	-	-	-	-	-	-	2013-12-11
99985	10435	pt	Robert Ludlum	Segredo Mortal	-	-	-	-	-	Exilado dos livros	AWP-F1D957F1-32A5-4D2C-8B2B-AAF7E2DA16BE	-	-	2013-09-11
228052	17560	pt	Robert Ludlum	A Identidade Bourne	-	-	-	-	-	Exilado	9788525419026	-	calibre (0.8.30) [http://calibre-ebook.com]	2011-12-13T02:00:00+00:00
157218	16753	pt	Robert Ludlum	Operação Rhinemann	-	-	-	-	-	Exilado	awp2012-01-09T10:56:10Z	-	-	2012-01-07
125873	13427	pt	Robert Ludlum	O Pacto Cassandra	-	-	-	-	-	Exilado	AWP-9292B6BD-9EB5-481A-9646-17810F21DE48	-	-	2013-08-24
212247	19241	pt	Robert Ludlum	O Círculo Matarese	-	-	-	-	-	Exilado de livros	AWP-82C2EC66-16C3-447B-8494-02606401B4D6	-	-	2013-09-11
277325	20341	pt	Robert Ludlum	A Supremacia Bourne	-	-	-	-	-	Exilado	8532516874	-	calibre (0.8.30) [http://calibre-ebook.com]	2011-12-14T02:00:00+00:00
305651	21419	pt	Robert Ludlum	O Avanço de Aquitânia	-	-	-	-	-	Exiado dos livros	AWP-93B9925A-1935-4C78-9808-E966296BAA1C	-	-	2013-09-11
282047	18668	pt	Robert Ludlum	O Ultimato de Bourne	-	-	-	-	-	Exilado	8532500625	-	calibre (0.8.30) [http://calibre-ebook.com]	2011-12-14T02:00:00+00:00
72566	15534	pt	Raul Pompéia	O Ateneu	-	-	-	-	-	Exilado	AWP-B10E6C8A-54BA-4973-B6DF-D58BBFC991DC	-	-	2012-09-15
33297	6504	pt	Raul Pompéia	As Jóias da Coroa	-	-	-	Nova Alexandria, 1997	-	Reliquia	AWP-F6B65D0C-4D63-419E-A84C-2C8C9F0E7F50	-	-	2013-12-28
112922	12435	pt	Robert E. Howard	Kull - Exílio da Atlântida	-	-	-	-	-	Exilado	101dba05-8ff6-471b-93da-b371708c341e	-	calibre (0.9.40) [http://calibre-ebook.com]	2011-09-26T03:00:00+00:00
44159	7685	pt	Robert E. Howard	O Punho de Ferro de Almuric	-	-	-	-	-	Exilado	AWP-B881AFA3-ED1F-43EF-8968-6461326FC7B7	-	-	2013-07-27
500053	28642	pt	Robert E. Howard	Conan	-	Versão 1.2	-	-	-	Exilado dos livros	AWP-67AAB84C-AB7C-4DDA-B2FC-F2C8F189CB03	-	-	2013-08-16
138386	14809	pt	Robert E. Howard	Histórias de Horror	-	-	-	-	-	Exilado	AWP-F3F0B5D5-C131-4D74-928E-8A98D3A1DF11	-	-	2013-08-14
97184	12234	pt	Robert E. Howard	A Espadachim e outras aventuras históricas	-	-	-	-	-	Exilado dos livros	AWP-25B273AC-DFF0-4965-A480-B5C6B61561D4	-	-	2013-07-27
65633	9501	pt	Robert E. Howard	Solomon Kane	-	-	-	-	-	Exilado	ade9d45e-1e8c-489c-bbea-ad21d7edf9ef	-	calibre (0.9.40) [http://calibre-ebook.com]	2011-09-28T03:00:00+00:00
82942	9916	pt	Rolando Barthes	Crítica e Verdade	-	General Fiction	-	-	-	-	{5313804B-9D25-4D4C-860E-0A9AFC7DD101}	-	Jutoh 1.56 [http://www.jutoh.com]	2012-10-24
92990	13320	pt	ROLAND BARTHES	22308 - MITOLOGIAS	-	SEMIOLOGIA	-	-	-	-	ee2cb5d3-d360-4062-bfce-9f54a01f469e	-	calibre (1.15.0) [http://calibre-ebook.com]	2013-12-26
114789	11969	pt	Robert E. Vardeman	God of War II	-	Fantasia	-	-	-	LeYa	9788580447699	-	calibre (0.9.41) [http://calibre-ebook.com]	2013-07-28T03:00:00+00:00
108473	11530	pt	Robert E. Vardeman	God of War I	-	Fantasia	-	-	-	LeYa	9788580446753	-	calibre (0.9.41) [http://calibre-ebook.com]	2013-06-01T03:00:00+00:00
144534	13190	pt	Rick Yancey	A 5ª Onda	-	Ficção Científica	-	-	-	Fundamento	AWP-BB117852-31ED-4E5F-9CD3-3F057AD64A36	-	LeYtor	2013-01-01T04:00:00+00:00
124173	13400	pt	Rick Yancey	O Monstrologista	-	Fantasia	-	-	-	Farol	AWP-D573B6B1-1233-4805-A484-14248373C7EC	-	LeYtor	2011-01-01T04:00:00+00:00
142813	15103	pt	Robert Harris	Imperium	-	Trilogia de Cícero 01	-	-	-	Exilado dos livros	AWP-8AF13A5F-488A-4697-9F1E-64CA776C59CC	-	-	2013-09-09
157961	15521	pt	Robert Harris	Lustrum	-	Trilogia de Cícero 02	-	-	-	Exilado dos livros	AWP-8FAA30B4-2A7E-41B1-B4C8-679798F083B3	-	-	2013-09-09
114330	12525	pt	Robert Harris	Pompéia	-	romance histórico	-	-	-	Record, 2005	AWP-EF5B9921-0E3F-4D05-B391-D99B7FC0024B	-	-	2013-12-01
84214	9261	pt	Rex Stout	Caçada ao Sr. X	-	-	-	-	-	Livros do Brasil	urn:uuid:3149dc18-b946-4a22-a8ce-bc25a1c379a7	-	-	2013-11-19
59635	7032	pt	Rex Stout	Direito de Morrer	-	-	-	-	-	Companhia das Letras	urn:uuid:3149dc18-b946-4a22-a8ce-bc25a1c379a7	-	-	2013-12-19
91833	11824	pt	Rex Stout	Serpente	-	-	-	-	-	Companhia das Letras	urn:uuid:3149dc18-b946-4a22-a8ce-bc25a1c379a7	-	-	2013-12-29
65836	6951	pt	Rex Stout	Brincando com a Morte	-	-	-	-	-	Nova Fronteira	urn:uuid:3149dc18-b946-4a22-a8ce-bc25a1c379a7	-	-	2014-01-02
65670	7897	pt	Rex Stout	O VASO QUEBRADO	-	-	-	-	-	1941	AWP-61A2CBB8-4BB0-418B-A3CA-F4A4431AAA56	-	-	2013-09-22
87021	9335	pt	Rex Stout	Cozinheiros demais	-	-	-	-	-	Companhia das Letras 1991	AWP-4909438C-85A2-4228-9577-FCA6F37BEFD4	-	-	2013-08-07
79826	8001	pt	Rex Stout	FINAL PARA TRÊS	-	-	-	-	-	Clube do Livro	AWP-454F8D6A-6D1B-474E-9510-E413C8738114	-	-	2013-08-07
89687	9767	pt	Rex Stout	A Caixa Vermelha	-	-	-	-	-	Companhia das Letras	urn:uuid:3149dc18-b946-4a22-a8ce-bc25a1c379a7	-	-	2013-12-19
83398	8688	pt	Rex Stout	Um Discurso Fatal	-	-	-	-	-	Nova Fronteira	urn:uuid:3149dc18-b946-4a22-a8ce-bc25a1c379a7	-	-	2014-01-31
108635	13008	pt	Richard Matheson	Em Algum Lugar do Passado	-	-	-	-	-	Exilado	AWP-DCEA530E-B99C-4A9C-B9C2-E6ED4CE5046F	-	-	2012-12-02
89720	9823	pt	Richard Matheson	Amor Além da Vida	-	-	-	-	-	Exilado	AWP-543B49A7-8EDF-423E-B9E0-E94420D48D8E	-	-	2013-05-07
135622	13220	pt	Richard Matheson	O Incrível Homem que Encolheu e Outras Histórias	-	-	-	-	-	Exilado	AWP-31D616B2-EDA6-4C1D-BC0B-55161220B91B	-	-	2013-05-08
43269	6537	pt	Richard Matheson	Eu Sou a Lenda	-	-	-	-	-	Exilado dos livros	85a63806-2221-4935-9909-575f444f37e9	-	-	2014-01-21
61327	8042	pt	Raymond Chandler	Para Sempre ou Nunca Mais	-	Pulp	-	-	-	L&PM Editores	f0f34d3c-4bf2-46f4-97f8-536398b99187	-	calibre (0.9.12) [http://calibre-ebook.com]	2012-12-28
94782	9854	pt	Raymond Chandler	Adeus, minha adorada	-	policial	-	-	-	L&PM	8525405582	-	calibre (1.7.0) [http://calibre-ebook.com]	1997-10-14T21:00:00+00:00
86438	10222	pt	Roberto Drummond	Hilda Furacão	-	Literatura brasileira	-	-	-	Exilado dos livros (livrosdoexilado.org)	4C20E2FE-465F-4B96-8006-EC28A5948CE5	-	-	2013-09-28
230917	26857	pt	Reinaldo Moraes	Pornopopeia	-	-	-	-	-	Objetiva	urn:uuid:360ecb8c-0ecf-4c5c-b512-0846679a042e	-	-	-
24868	6324	pt	Rilke, Rainer Maria	Elegias de Duino	-	-	-	-	-	-	9788525055910	-	calibre (1.12.0) [http://calibre-ebook.com]	2013-11-08T02:00:00+00:00
75307	10462	pt	Rainer Maria Rilke	Os Cadernos de Malte Laurids Brigge	-	-	-	-	-	L&PM Editores	9788525421517	-	calibre (1.12.0) [http://calibre-ebook.com]	0101-01-01T00:00:00+00:00
36321	4001	pt	Rafael Castellar das Neves	Diário de um Zé Ninguém	Literatura Brasileira	Literatura Brasileira	-	Creative Commons: Atribuição - Não Comercial - Sem Derivados 2.5 Brasil	-	Nenhuma	urn:uuid:dba98aba-d648-464b-a08f-70e98a5d97b7	-	-	2011-08-01
29627	5562	pt	Robert Louis Stevenson	O clube dos suicidas	-	-	-	-	-	Rocco Digital	d85dde66-8468-4ac7-bb19-c4c55ce62e99	-	calibre (0.8.27) [http://calibre-ebook.com]	2012-01-04T03:00:00+00:00
79490	11501	pt	Robert Louis Stevenson	O Médico e o Monstro	-	-	-	-	-	Exilado dos livros	awp2012-07-26T16:45:21Z	-	-	2012-07-26
76690	9310	pt	Robert Louis Stevenson	A Ilha do Tesouro	-	-	-	-	-	Exilado	AWP-9AA91281-AFA0-4717-9A43-244C69B99C71	-	-	2012-09-10
91490	10894	pt	Robert Louis Stevenson	Flecha negra	-	-	-	-	-	Exilado	awp2012-07-30T15:28:26Z	-	-	2012-07-30
160587	16837	pt	Robert Greene	Maestria	-	-	-	© 2012 por Robert Greene	-	Editora Sextante	-	epub	-	2013-09-25
58608	8884	pt	Robert Greene	As 48 leis do poder	-	-	-	-	-	-	0369d0d2-eddb-4dc6-9b48-fbe3ac9658c5	-	calibre (1.15.0) [http://calibre-ebook.com]	2014-01-07
148837	16422	pt	Richard Dawkins	O Maior Espetáculo da Terra	-	As Evidências da Evolução	-	-	-	Exilado [livrosdoexilado.org]	AWP-41E6D3C3-279C-4872-AD77-2DF472A7E653	-	-	2013-06-07
101541	10820	pt	Richard Dawkins	O Gene Egoísta	-	-	-	-	-	Companhia das Letras	5D8C35F9-5267-45B9-9099-1DC1B3DAD2C6	-	and Kisi http://luke.simplicissimus.it Created with writer2epub 1.1.11 by Luca Calcinai	2013-09-29
159153	15137	pt	Richard Dawkins	O Relojoeiro Cego	-	-	-	-	-	Companhia das Letras	82C162C5-0B0E-48C0-92DB-2DDB0722CD44	-	and Kisi http://luke.simplicissimus.it Created with writer2epub 1.1.11 by Luca Calcinai	2013-09-29
107953	12287	pt	Robert Kirkman, Jay Bonansinga	The Walking Dead: O Caminho para Woodbury	-	-	-	-	-	Galera	urn:uuid:71d06ddf-554f-f11b-768f-dcea60e19bba	-	-	2013-02-22
119118	11863	pt	Robert Kirkman e Jay Bonansinga	The Walking Dead - A ascensao do Governador	-	-	-	-	-	Galera	urn:uuid:e26bf081-df51-4cde-b2f5-d7de78731ba8	-	-	2012
119118	11863	pt	Robert Kirkman e Jay Bonansinga	The Walking Dead - A ascensao do Governador	-	-	-	-	-	Galera	urn:uuid:e26bf081-df51-4cde-b2f5-d7de78731ba8	-	-	2012
107953	12287	pt	Robert Kirkman, Jay Bonansinga	The Walking Dead: O Caminho para Woodbury	-	-	-	-	-	Galera	urn:uuid:71d06ddf-554f-f11b-768f-dcea60e19bba	-	-	2013-02-22
161382	12838	pt	Rick Riordan	O herói perdido	-	Ficção	-	-	-	Editora Intrinseca	urn:uuid:a8fcd261-a8fb-4fe3-bbad-d4fdb6130125	ePub	calibre (0.9.32) [http://calibre-ebook.com]	2011-12-15T02:00:00+00:00
155591	12957	pt	Rick Riordan 	A PIRÂMIDE VERMELHA	-	-	-	-	-	Intrínseca	urn:uuid:b95680c5-7fd5-31f8-3eec-577785d9bc4e	ePub	-	-
116823	11551	pt	Rick Riordan	O Último Olimpiano	-	Mitologia Grega	-	-	-	INTRINSECA	2f4704c3-70e5-4673-bf34-cb0e0c330e20	-	calibre (0.8.37) [http://calibre-ebook.com]	2014-01-20
109903	11468	pt	Rick Riordan	O ladrão de raios	-	-	-	-	-	Editora Intrínseca (www.intrinseca.com.br)	urn:uuid:8659767d-e6db-4496-8368-fb7803e11984	ePub	-	-
124754	12877	pt	Rick Riordan	Tequila vermelha	-	-	-	-	-	Record	37025a39-db8e-4cb1-a28b-ad68fc06e81e	-	calibre (0.9.27) [http://calibre-ebook.com]	2013-04-23
80154	9968	pt	Rick Riordan	O mar de monstros	-	-	-	-	-	Editora Intrínseca (www.intrinseca.com.br)	978-85-98078-44-1	ePub	-	-
120420	12022	pt	Rick Riordan	A sombra da Serpente	-	Ficção	-	-	-	Intrínseca	0D768CF3-2842-4F89-BF4F-2B5B12550CF8	-	calibre (0.9.32) [http://calibre-ebook.com]	2012-10-10T03:00:00+00:00
145392	13469	pt	Rick Riordan	Cold springs - Vinganca e redencao no texas	-	Ficção	-	-	-	Record	urn:uuid:8ef88321-56b7-450e-91a3-25e030194936	-	calibre (0.9.32) [http://calibre-ebook.com]	2012-01-02T02:00:00+00:00
151087	13951	pt	Rick Riordan	O filho de Netuno	-	Ficção	-	-	-	Intrínseca	74C12751-51A7-4169-B42C-2A7B328D942B	-	calibre (0.9.32) [http://calibre-ebook.com]	2012-05-02T03:00:00+00:00
106200	9578	pt	Sinopses Jurídicas	Direito Tributário - Vol. 16	-	-	-	-	-	-	-	-	-	2013-12-11
146528	11036	pt	Ricardo Cunha Chimenti	Teoria e Prática dos Juizados Especiais Cíveis Estaduais e Federais	-	-	-	-	-	-	-	-	-	-
146654	11061	pt	Ricardo Cunha Chimenti	Teoria e Prática dos Juizados Especiais Cíveis Estaduais e Federais	-	-	-	-	-	-	-	-	-	2013-08-19
50857	7261	pt	Robert Bloch	Psicose	-	-	-	-	-	Exilado	AWP-03E7E3E9-403B-46E5-9C2C-6FA3692F8FDC	-	-	2013-05-21
4128	1659	pt	Robert Bloch	O Errante das Estrelas	-	-	-	-	-	Exilado	AWP-61F53C27-A783-432A-B981-461933FEA50C	-	-	2012-12-07
159897	13786	pt	Raphael Draccon	Caçadores de Bruxas	-	-	-	-	-	Exilado	c88a2dfc-cfff-48d1-9b8a-f97c718509e5	-	calibre (0.8.28) [http://calibre-ebook.com]	2011-11-27T19:11:23+00:00
184527	14657	pt	Raphael Draccon	Circulos de Chuva	-	-	-	-	-	Exilado	544e5b78-956d-4313-8dea-97b50956abce	-	calibre (0.8.28) [http://calibre-ebook.com]	2011-11-27T19:11:24+00:00
38796	6135	pt	Raphael Draccon	Espiritos de Gelo	-	-	-	-	-	-	awp2012-01-15T04:10:15Z	-	-	2012-01-15
139926	15419	pt	Raphael Draccon	Fios de Prata	-	Reconstruindo Sandman	-	-	-	Leya	AWP-28BBCA4C-379B-45EC-BF42-4ED9AE648A36	-	-	2013-09-13
175886	13429	pt	Raphael Draccon	Corações de Neve	-	-	-	-	-	Exilado	783751c0-a3d3-43ca-b4b7-e47f000bb072	-	calibre (0.8.28) [http://calibre-ebook.com]	2011-11-27T19:11:25+00:00
80545	12477	pt	Roberto Bolaño	As agruras do verdadeiro tira	-	-	-	-	-	Companhia das Letras (www.companhiadasletras.com.br)	23ef7caf-0473-4bff-afd1-71db256cfc3c	-	calibre (0.9.32) [http://calibre-ebook.com]	2013-01-31T02:00:00+00:00
42325	7608	pt	Roberto Bolaño	Noturno do Chile	-	-	-	-	-	-	AWP-EBBB7EC5-B880-4183-BCAC-5B41D2922959	-	-	2013-11-09
103328	10654	pt	Rachel Joyce	A improvável jornada de Harold Fry	-	-	-	-	-	Suma de Letras	38811f4b-a6e5-4204-8d3f-c60d171ec03a	-	-	2013-06-19T04:00:00+00:00
103328	10654	pt	Rachel Joyce	A improvável jornada de Harold Fry	-	-	-	-	-	Suma de Letras	38811f4b-a6e5-4204-8d3f-c60d171ec03a	-	-	2013-06-19T04:00:00+00:00
146149	13438	pt	Roberto Senise Lisboa	Responsabilidade Civil nas Relações de Consumo	-	-	-	-	-	-	urn:uuid:f0c2ef46-74fa-4919-83a1-4fe2e365691b	-	-	-
100779	13816	pt	Roger Zelazny	O Senhor da Luz	-	-	-	-	-	Exilado	AWP-7F0D2ED0-91C1-48F4-AE1D-4460B346F765	-	-	2013-05-08
47747	6478	pt	Roger Zelazny	Caminho dos condenados	-	-	-	-	-	Exilado	AWP-18F165DB-067C-434E-96C3-4B3C31B2A425	-	-	2013-05-11
123703	12889	pt	R. A. Salvatore	Os Rios de Prata	-	-	-	-	-	Exilado	b5fb0e6c-b431-44e0-afa9-f31f99d4ce07	-	calibre (0.8.20) [http://calibre-ebook.com]	2011-09-24T18:45:08+00:00
125486	13423	pt	R. A. Salvatore	A Estilha de Cristal	-	-	-	-	-	Exilado	50c7bac1-e96d-44d5-9ee3-61fa5e9170c5	-	calibre (0.8.20) [http://calibre-ebook.com]	2011-09-24T17:47:42+00:00
372437	23826	pt	R. A. Salvatore	Trilogia O Vale do Vento Gélido	-	Os Reinos Esquecidos	-	-	-	Exilado	AWP-BC5C69B2-2B98-4674-8E01-6F8E2F60E16E	-	-	2013-08-12
123467	12392	pt	R. A. Salvatore	A Jóia de Ralfling	-	-	-	-	-	Exilado	dae021e7-5daf-4aa4-86b6-6d81f88c3127	-	calibre (0.8.20) [http://calibre-ebook.com]	2011-09-24T19:33:38+00:00
651617	28300	pt	Rand, Ayn	A revolta de Atlas	-	-	-	-	-	DLD	9788580410709	-	calibre (0.9.27) [http://calibre-ebook.com]	2012-11-23T02:00:00+00:00
391962	22882	pt	Rand, Ayn	A nascente	-	-	-	-	-	Editora Arqueiro	9788580412284	-	calibre (1.17.0) [http://calibre-ebook.com]	2013-11-18T02:00:00+00:00
62135	7882	pt	Ricardo Lísias	Divórcio	-	-	-	-	-	Alfaguara	9788579622380	-	-	2013-06-25
25493	4332	pt	Ricardo Lísias	O Céu dos Suicidas	-	-	-	-	-	Alfaguara	65370730-3859-4feb-946e-70f44fbfe321	-	calibre (0.9.27) [http://calibre-ebook.com]	2013-01-10T02:00:00+00:00
83590	12772	pt	Rudyard Kipling	O Riquixá Fantasma e Outros Contos Misteriosos	-	Terror	-	-	-	Landmark	9788588781573	-	calibre (0.9.23) [http://calibre-ebook.com]	2012-12-07T02:00:00+00:00
103183	10068	pt	Ricardo Antonio Andreucci	Direito Penal do Trabalho	-	-	-	-	-	-	-	-	-	2013-03-05
103183	10068	pt	Ricardo Antonio Andreucci	Direito Penal do Trabalho	-	-	-	-	-	-	-	-	-	-
36932	5300	pt	Roald Dahl	Charlie e o Grande Elevador de Vidro	-	-	-	-	-	Exilado	AWP-58E6E162-8C21-436A-BAD6-E021F0DF1EC7	-	-	2013-05-15
33486	4812	pt	Roald Dahl	A Fantástica Fábrica de Chocolate	-	-	-	-	-	-	awp2012-01-15T09:51:38Z	-	-	2012-01-15
33322	4764	pt	Roald Dahl	A Fantástica Fábrica de Chocolate	-	-	-	-	-	-	awp2012-01-15T09:51:38Z	-	-	2012-01-15
36637	6967	pt	Ray Bradbury	O Zen e a Arte da Escrita	-	-	-	-	-	LEYA BRASIL	9788580444667	-	-	2012-01-19
85242	11365	pt	Ray Bradbury	A Cidade Perdida de Marte	-	-	-	-	-	Exilado	AWP-B78B5F05-B6A2-45CD-B6DF-950CAD305A18	-	-	2013-04-24
87710	11504	pt	Ray Bradbury	Uma Sombra Passou Por Aqui	-	-	-	-	-	Exilado	AWP-F74B3685-CEFF-4BC7-B89E-2D1D8668BFD8	-	-	2012-10-11
58346	8691	pt	Ray Bradbury	A Cidade Inteira Dorme	-	Contos	-	-	-	Exilado	AWP-71802B31-7237-497B-8829-D040991DFB06	-	-	2012-10-11
110895	13769	pt	Ray Bradbury	O Pais de Outubro	-	-	-	-	-	Exilado	AWP-67923B53-1DC0-436F-810F-6841FB953798	-	-	2012-09-05
110756	12525	pt	Ray Bradbury	Um Cemitério para Lunáticos	-	-	-	-	-	Exilado	AWP-E85B33CA-00E8-426A-BA72-C3308BDA50A8	-	-	2012-10-11
73587	9533	pt	Ray Bradbury	E de Espaço	-	-	-	-	-	Exilado	AWP-7500FD56-D837-4815-91CB-E69A1286A1C5	-	-	2012-09-04
75403	9766	pt	Ray Bradbury	Os Frutos Dourados do Sol	-	-	-	-	-	Exilado	AWP-113965E3-3B6D-41B7-A7D6-CDACF05BFE7B	-	-	2012-10-11
79383	10532	pt	Ray Bradbury	F de Foguete	-	-	-	-	-	Exilado	AWP-BA45EB93-789D-4EF6-B37C-229C900E68F7	-	-	2012-10-11
34500	6319	pt	Ray Bradbury, Arthur C. Clarke, Bruce Murray, Carl Sagan, Walter Sullivan	Marte e a Mente do Homem	-	A Conquista de Marte e o Futuro do mundo	-	-	-	Exilado	AWP-E7F38F67-9E2E-4724-9B9E-FE2BA958B472	-	-	2013-05-10
88039	10291	pt	Ray Bradbury	Licor de Dente-de-leão	-	-	-	-	-	Bertrand	urn:uuid:00b541cf-07b8-3c52-7018-5c6532d4b4cb	-	-	2013-10-07
179911	15853	pt	Raymond E. Feist	Mago - Mestre	-	-	-	The Magician © 1982, 1992 Raymond E. Feist. Publicado originalmente em Londres por Voyager, 1997	-	Editora Saída de Emergência	f1d3209a-326a-486d-a69d-ca2a794734d6	-	-	2013-12-26T02:00:00+00:00
182545	16603	pt	Raymond E. Feist	Mago - Aprendiz	-	-	-	The Magician © 1982, 1992 Raymond E. Feist. Publicado originalmente em Londres por Voyager, 1997.	-	Editora Saída de Emergência	9788567296012	-	calibre (1.9.0) [http://calibre-ebook.com]	2013-09-12T03:00:00+00:00
153818	18387	pt	Rodrigo Constantino	Esquerda Caviar	-	-	-	-	-	Record	9788501100986	-	-	2013
83472	11434	pt	Rodrigo Constantino	Privatize Já	-	-	-	-	-	LEYA BRASIL	1b98e1ce-2779-41dd-acef-49dc682950e3	-	-	2013-02-18
95178	11382	pt	Rodrigo Constantino	Economia do Indivíduo: O Legado da Escola Austríaca	-	1. Escola Austríaca 2. Economia de Mercado 3. Liberalismo 4. Intervencionismo 5. Livre mercado	-	-	-	Instituto Ludwig von Mises Brasil	9788562816666	-	-	2011-04-25
71977	12799	pt	Rui Barbosa	Obras Seletas	-	-	MINISTÉRIO DA CULTURA	Domínio Público	-	Reliquia	tec032012-401pos-eega1171ose001	-	-	2014-01-07
151978	13691	pt	Rafael Ábalos	Grimpow - O Caminho Invisível	-	-	-	-	-	Exilado dos Livros	AWP-BE8B7F95-7CAB-4C6E-BD2F-06356DB0BE21	-	-	2013-09-08
36247	6246	pt	Rafael Ábalos	O Visitante do Labirinto	-	-	-	-	-	Exilado dos Livros	AWP-63C81ABB-20E5-4351-B88A-2238ABAEF8D3	-	-	2013-09-08
189014	16345	pt	Robin Hobb	O Aprendiz de Assassino	-	Saga do Assassino - Livro Um	-	-	-	LEYA BRASIL	b4f508a9-92af-4faf-8c4a-b4a106346629	-	-	2013-07-24
189179	16370	pt	Robin Hobb	O Aprendiz de Assassino	-	Saga do Assassino - Livro Um	-	-	-	LEYA BRASIL	b4f508a9-92af-4faf-8c4a-b4a106346629	-	-	2014-01-21
284675	22488	pt	Robert A. Heinlein	Amor sem limites	-	-	-	-	-	Exilado	AWP-234FA295-5CE9-4315-B421-B68B482B66C6	-	-	2013-07-24
78077	10462	pt	Robert A. Heinlein	O dia depois de amanhã	-	-	-	-	-	Exilado	AWP-1F055D34-7076-4FD2-A9DB-2F9A15D390EA	-	-	2013-07-24
106626	11462	pt	Robert A. Heinlein	Tropas estelares	-	-	-	-	-	Exilado	AWP-7330CD58-CB24-4F62-A2FB-D1EE195D1CEE	-	-	2013-07-24
67296	9452	pt	Robert A. Heinlein	Estrela Oculta	-	FC	-	-	-	Exilado	AWP-AA21EE82-3234-418B-91CE-90D2BC8253F3	-	-	2013-07-24
161452	17925	pt	Robert A. Heinlein	Friday - a Mulher do Futuro	-	-	-	-	-	Exilado	AWP-CB586DFD-DE27-43EA-AE75-24E55028D5C7	-	-	2013-07-24
77773	11106	pt	Robert A. Heinlein	Os Filhos de matusalém	-	-	-	-	-	-	awp2012-03-01T13:22:35Z	-	-	2012-03-01
161623	16656	pt	Robert A. Heinlein	O Gato que atravessa paredes	-	Uma comédia de costumes	-	-	-	Exilado	AWP-BA053E4C-07A8-4589-82A6-D567CFA12BA8	-	-	2013-07-24
92810	12806	pt	Robert A. Heinlein	Revolta em 2100	-	-	-	-	-	Exilado	AWP-3731D749-7475-4FFD-9793-59AF5C5A11E2	-	-	2013-07-24
202743	17861	pt	Robert A. Heinlein	Não Temerei o Mal	-	-	-	-	-	Exilado	AWP-968CF689-A1D1-43D7-A825-75611CD8CB24	-	-	2013-07-24
161452	17925	pt	Robert A. Heinlein	Friday - a Mulher do Futuro	-	-	-	-	-	Exilado	AWP-CB586DFD-DE27-43EA-AE75-24E55028D5C7	-	-	2013-07-24
209427	19064	pt	Robert A. Heinlein	Um estranho numa terra estranha	-	-	-	-	-	Exilado	awp2012-07-16T11:07:34Z	-	-	2012-07-16
139508	12038	pt	Richelle Mead	[Bloodlines 2]O lírio dourado (Oficial)	-	-	-	-	-	Editora Seguinte	978-85-8086-865-4	-	calibre (1.11.0) [http://calibre-ebook.com]	2013-11-04T02:00:00+00:00
109934	10105	pt	Richelle Mead	O Beijo das Sombras	-	1. Ficção americana.	-	-	-	Nova Fronteira	-	-	-	2011-06-20
147643	10641	pt	Richelle Mead	[Bloodlines 1]Laços de sangue (Oficial)	-	-	-	-	-	Editora Seguinte	978-85-8086-725-1	-	calibre (1.11.0) [http://calibre-ebook.com]	2013-06-26T03:00:00+00:00
11624	3191	pt	Rubem Braga	O Lavrador de Ipanema - crônicas de amor à natureza	-	-	-	-	-	Editora Record	B00ENIF36Q	-	calibre (1.13.0) [http://calibre-ebook.com]	2013-08-15T03:00:00+00:00
144706	13629	pt	Robin Cook	Corpo Estranho	-	-	-	-	-	Exilado dos Livros	AWP-57EDD86E-EFE9-4D2D-96E4-A3C2053A99B4	-	-	2013-09-05
168730	14694	pt	Robin Cook	Crise	-	-	-	-	-	Exilado dos Livros	AWP-4B476AAE-330C-4A3E-9631-14BCAAAA69BE	-	-	2013-09-05
148329	13325	pt	Robin Cook	Estado Crítico	-	-	-	-	-	Exilado dos Livros	AWP-D86DC851-08C1-4237-86D2-BB5164D2C9FA	-	-	2013-09-05
45702	8057	pt	Fonseca, Rubem	Feliz Ano Novo - Col. Saraiva de Bolso	-	-	-	-	-	-	76ae41e6-fe5e-4102-968b-18f2b8d903c9	-	calibre (0.9.34) [http://calibre-ebook.com]	2012-02-15T02:00:00+00:00
100486	13029	pt	Rubem Fonseca	Vastas emoções e pensamentos imperfeitos	-	-	-	-	-	AGIR EBOOK	urn:uuid:4ad2b389-90b6-027c-262e-e44e73be1174	-	-	2012-10-29
57399	9069	pt	Rubem Fonseca	O caso Morel	-	Romance	-	-	-	Agir	9788522012671	-	calibre (0.9.37) [http://calibre-ebook.com]	2013-02-22T03:00:00+00:00
38025	6544	pt	Rubem Fonseca	O Seminarista	-	-	-	-	-	Agir	9788522010646	-	-	-
37305	6775	pt	Rubem Fonseca	Secreções, Excreções e Desatinos	-	contos	-	-	-	Agir	9788535901108	-	calibre (1.12.0) [http://calibre-ebook.com]	2001-11-14T22:00:00+00:00
112993	14057	pt	Rubem Fonseca	Agosto	-	Romance	-	-	-	Agir	B009D6RERO	-	calibre (0.9.37) [http://calibre-ebook.com]	2011-05-20T03:00:00+00:00
145405	11918	pt	Renato Marcão	Curso de Execução Penal	-	-	-	-	-	-	-	-	-	-
145416	9967	pt	Renato Marcão	Prisões Cautelares, Liberdade Provisória e Medidas Cautelares Restritivas	-	-	-	-	-	-	urn:uuid:61421a76-d366-45ba-9310-4b66b43bc345	-	-	-
